GO:0009404	toxin_metabolic_process	biological_process
GO:0009409	response_to_cold	biological_process
GO:0009410	response_to_xenobiotic_stimulus	biological_process
GO:0009416	response_to_light_stimulus	biological_process
GO:0009451	RNA_modification	biological_process
GO:0009583	detection_of_light_stimulus	biological_process
GO:0009607	response_to_biotic_stimulus	biological_process
GO:0009611	response_to_wounding	biological_process
GO:0009612	response_to_mechanical_stimulus	biological_process
GO:0009615	response_to_virus	biological_process
GO:0009617	response_to_bacterium	biological_process
GO:0009620	response_to_fungus	biological_process
GO:0009628	response_to_abiotic_stimulus	biological_process
GO:0009636	response_to_toxic_substance	biological_process
GO:0009651	response_to_salt_stress	biological_process
GO:0009653	anatomical_structure_morphogenesis	biological_process
GO:0009712	catechol-containing_compound_metabolic_process	biological_process
GO:0009725	response_to_hormone	biological_process
GO:0009746	response_to_hexose	biological_process
GO:0009790	embryo_development	biological_process
GO:0009791	post-embryonic_development	biological_process
GO:0009799	specification_of_symmetry	biological_process
GO:0009812	flavonoid_metabolic_process	biological_process
GO:0009855	determination_of_bilateral_symmetry	biological_process
GO:0009880	embryonic_pattern_specification	biological_process
GO:0009887	animal_organ_morphogenesis	biological_process
GO:0009888	tissue_development	biological_process
GO:0009894	regulation_of_catabolic_process	biological_process
GO:0009913	epidermal_cell_differentiation	biological_process
GO:0009914	hormone_transport	biological_process
GO:0009948	anterior/posterior_axis_specification	biological_process
GO:0009953	dorsal/ventral_pattern_formation	biological_process
GO:0009968	negative_regulation_of_signal_transduction	biological_process
GO:0009988	cell-cell_recognition	biological_process
GO:0010001	glial_cell_differentiation	biological_process
GO:0010035	response_to_inorganic_substance	biological_process
GO:0010038	response_to_metal_ion	biological_process
GO:0010039	response_to_iron_ion	biological_process
GO:0010042	response_to_manganese_ion	biological_process
GO:0010043	response_to_zinc_ion	biological_process
GO:0010165	response_to_X-ray	biological_process
GO:0010171	body_morphogenesis	biological_process
GO:0010212	response_to_ionizing_radiation	biological_process
GO:0010226	response_to_lithium_ion	biological_process
GO:0010256	endomembrane_system_organization	biological_process
GO:0010259	multicellular_organism_aging	biological_process
GO:0010288	response_to_lead_ion	biological_process
GO:0010447	response_to_acidic_pH	biological_process
GO:0010453	regulation_of_cell_fate_commitment	biological_process
GO:0010460	positive_regulation_of_heart_rate	biological_process
GO:0010467	gene_expression	biological_process
GO:0010468	regulation_of_gene_expression	biological_process
GO:0010469	regulation_of_signaling_receptor_activity	biological_process
GO:0010470	regulation_of_gastrulation	biological_process
GO:0010506	regulation_of_autophagy	biological_process
GO:0010507	negative_regulation_of_autophagy	biological_process
GO:0010517	regulation_of_phospholipase_activity	biological_process
GO:0010523	negative_regulation_of_calcium_ion_transport_into_cytosol	biological_process
GO:0010543	regulation_of_platelet_activation	biological_process
GO:0010557	positive_regulation_of_macromolecule_biosynthetic_process	biological_process
GO:0010559	regulation_of_glycoprotein_biosynthetic_process	biological_process
GO:0010564	regulation_of_cell_cycle_process	biological_process
GO:0010565	regulation_of_cellular_ketone_metabolic_process	biological_process
GO:0010569	regulation_of_double-strand_break_repair_via_homologous_recombination	biological_process
GO:0010575	positive_regulation_of_vascular_endothelial_growth_factor_production	biological_process
